

--------,灰蒙霸鹟属,,Nengetus
--------,赭肛霸鹟属,,Neoxolmis
--------,鸫霸鹟属,,Myiotheretes
--------,鵙霸鹟属,,Agriornis
----,月胸窜鸟科,Crescentchests,Melanopareiidae
--------,月胸窜鸟属,,Melanopareia
----,食蚊鸟科,Gnateaters,Conopophagidae
--------,鸫食蚊鸟属,,Pittasoma
--------,食蚊鸟属,,Conopophaga
----,蚁鸟科,Antbirds & Antshrikes& Antwrens & Antvireos,Thamnophilidae
--------,斑翅蚁鸟属,,Myrmornis
--------,点翅蚁鵙属,,Pygiptila
--------,褐蚁鵙属,,Thamnistes
--------,棕腰蚁鹩属,,Euchrepomis
--------,纹背蚁鹩属,,Myrmorchilus
--------,斑翅蚁鹩属,,Microrhopias
--------,委内瑞拉蚁鸟属,,Aprositornis
--------,灰腹蚁鸟属,,Ammonastes
--------,黑喉蚁鸟属,,Myrmophylax
--------,黑丛蚁鵙属,,Neoctantes
--------,丛蚁鵙属,,Clytoctantes
--------,格喉蚁鹩属,,Epinecrophylla
--------,纹顶蚁鹩属,,Terenura
--------,黑白蚁鸟属,,Myrmochanes
--------,点喉蚁鹩属,,Myrmotherula
--------,狭嘴蚁鹩属,,Formicivora
--------,纯色喉蚁鹩属,,Isleria
--------,点胸蚁鵙属,,Xenornis
--------,灰喉蚁鵙属,,Thamnomanes
--------,珠翅蚁鵙属,,Megastictus
--------,星喉蚁鹩属,,Rhopias
--------,斑纹蚁鸟属,,Dichrozona
--------,带斑蚁鵙属,,Cymbilaimus
--------,大蚁鵙属,,Taraba
--------,斑背蚁鵙属,,Hypoedaleus
--------,巨蚁鵙属,,Batara
--------,大尾蚁鵙属,,Mackenziaena
--------,腓特烈蚁鵙属,,Frederickena
--------,银颊蚁鵙属,,Sakesphoroides
--------,白须蚁鵙属,,Biatas
--------,卡廷加蚁鹩属,,Radinopsyche
--------,蚁绿鹃属,,Dysithamnus
--------,乌顶蚁鹩属,,Herpsilochmus
--------,黑冠蚁鵙属,,Sakesphorus
--------,蚁鵙属,,Thamnophilus
--------,眼斑蚁鸟属,,Phaenostictus
--------,白羽蚁鸟属,,Pithys
--------,鳞背蚁鸟属,,Willisornis
--------,黑斑裸眼蚁鸟属,,Phlegopsis
--------,白喉蚁鸟属,,Oneillornis
--------,双色蚁鸟属,,Gymnopithys
--------,裸眼蚁鸟属,,Rhegmatorhina
--------,灰蚁鸟属,,Cercomacra
--------,暗蚁鸟属,,Cercomacroides
--------,栗尾蚁鸟属,,Sciaphylax
--------,歌蚁鸟属,,Hypocnemis
--------,赤褐蚁鸟属,,Drymophila
--------,栗背蚁鸟属,,Poliocrania
--------,灰头蚁鸟属,,Ampelornis
--------,短尾蚁鸟属,,Sipia
--------,白枕蚁鸟属,,Myrmoderus
--------,拟歌蚁鸟属,,Hypocnemoides
--------,斑背蚁鸟属,,Hylophylax
--------,银色蚁鸟属,,Sclateria
--------,铅色蚁鸟属,,Myrmelastes
--------,白腹蚁鸟属,,Myrmeciza
--------,纤蚁鸟属,,Rhopornis
--------,白眉蚁鸟属,,Myrmoborus
--------,红眼蚁鸟属,,Pyriglena
--------,裸顶蚁鸟属,,Gymnocichla
--------,白肩蚁鸟属,,Akletos
--------,黑头蚁鸟属,,Percnostola
--------,纯色蚁鸟属,,Hafferia
----,蚁八色鸫科,Antpittas,Grallariidae
--------,斑胸蚁鸫属,,Cryptopezus
--------,赭胸蚁鸫属,,Grallaricula
--------,斑蚁鸫属,,Hylopezus
--------,拟鸫蚁鸫属,,Myrmothera
--------,蚁八色鸫属,,Grallaria
----,窜鸟科,Tapaculos,Rhinocryptidae
--------,白喉窜鸟属,,Scelorchilus
--------,隐窜鸟属,,Pteroptochos
--------,斑竹鹩属,,Psilorhamphus
--------,锈纹窜鸟属,,Liosceles
--------,眼斑窜鸟属,,Acropternis
--------,沙色窜鸟属,,Teledromas
--------,冠窜鸟属,,Rhinocrypta
--------,须额窜鸟属,,Merulaxis
--------,白胸窜鸟属,,Eleoscytalopus
--------,灰窜鸟属,,Myornis
--------,赭胁窜鸟属,,Eugralla
--------,窜鸟属,,Scytalopus
----,蚁鸫科,Antthrushes,Formicariidae
--------,短尾蚁鸫属,,Chamaeza
--------,蚁鸫属,,Formicarius
----,灶鸟科,Ovenbirds & Woodcreepers,Furnariidae
--------,硬尾雀属,,Sclerurus
--------,掘穴雀属,,Geositta
--------,楔嘴䴕雀属,,Glyphorynchus
--------,斑喉䴕雀属,,Certhiasomus
--------,绿䴕雀属,,Sittasomus
--------,长尾䴕雀属,,Deconychura
--------,霸䴕雀属,,Dendrocincla
--------,长嘴䴕雀属,,Nasica
--------,红喉䴕雀属,,Dendrexetastes
--------,䴕雀属,,Dendrocolaptes
--------,红嘴䴕雀属,,Hylexetastes
--------,强嘴䴕雀属,,Xiphocolaptes
--------,纵纹䴕雀属,,Xiphorhynchus
--------,直嘴䴕雀属,,Dendroplex
--------,镰嘴䴕雀属,,Campylorhamphus
--------,弯嘴䴕雀属,,Drymornis
--------,大镰嘴䴕雀属,,Drymotoxeres
--------,鳞斑䴕雀属,,Lepidocolaptes
--------,翘嘴雀属,,Xenops
--------,尖尾棕榈雀属,,Berlepschia
--------,棕尾翘嘴雀属,,Microxenops
--------,白喉爬树雀属,,Pygarrhichas
--------,岩灶鸟属,,Ochetorhynchus
--------,斑尾雀属,,Premnoplex
--------,爬树雀属,,Margarornis
--------,淡眉树猎雀属,,Cichlocolaptes
--------,尖嘴树猎雀属,,Heliobletus
--------,拾叶雀属,,Philydor
--------,冠拾叶雀属,,Anabazenops
--------,棕腰拾叶雀属,,Neophilydor
--------,大翘嘴雀属,,Megaxenops
--------,鳞喉拾叶雀属,,Anabacerthia
--------,合趾拾叶雀属,,Syndactyla
--------,栗翅钩嘴雀属,,Ancistrops
--------,栗翅拾叶雀属,,Dendroma
--------,地棘雀属,,Clibanornis
--------,树猎雀属,,Thripadectes
--------,奥特拾叶雀属,,Automolus
--------,玻利维亚爬地雀属,,Tarphonomus
--------,锈翅斑尾雀属,,Premnornis
--------,簇颊灶鸫属,,Pseudocolaptes
--------,尖尾溪雀属,,Lochmias
--------,弯嘴芦雀属,,Limnornis
--------,拟鹩针尾雀属,,Phleocryptes
--------,灶鸟属,,Furnarius
--------,条纹爬地雀属,,Geocerthia
--------,爬地雀属,,Upucerthia
--------,抖尾地雀属,,Cinclodes
--------,雷雀属,,Aphrastura
--------,阿根廷线尾雀属,,Sylviorthorhynchus
--------,山雀针尾雀属,,Leptasthenura
--------,集木雀属,,Anumbius
--------,拟鹨灌丛雀属,,Coryphistera
--------,棘雀属,,Phacellodomus
--------,白眉针尾雀属,,Hellmayrea
--------,卡纳灶鸟属,,Asthenes
--------,栗顶针尾雀属,,Spartonoica
--------,巨灶鸫属,,Pseudoseisura
--------,粉腿针尾雀属,,Acrobatornis
--------,绒顶雀属,,Metopothrix
--------,灰尾雀属,,Xenerpestes
--------,眼纹刺尾雀属,,Siptornis
--------,红斑尾雀属,,Roraimia
--------,软尾雀属,,Thripophaga
--------,直嘴芦雀属,,Limnoctites
--------,典型针尾雀属,,Cranioleuca
--------,伪卡纳灶鸟属,,Pseudasthenes
--------,白腹针尾雀属,,Mazaria
--------,霍托针尾雀属,,Schoeniophylax
--------,黄颏针尾雀属,,Certhiaxis
--------,针尾雀属,,Synallaxis
----,琴鸟科,Lyrebirds,Menuridae
--------,琴鸟属,,Menura
----,薮鸟科,Scrubbirds,Atrichornithidae
--------,薮鸟属,,Atrichornis
----,短嘴旋木雀科,Australasian Treecreepers,Climacteridae
--------,白喉短嘴旋木雀属,,Cormobates
--------,短嘴旋木雀属,,Climacteris
----,园丁鸟科,Bowerbirds,Ptilonorhynchidae
--------,辉亭鸟属,,Sericulus
--------,蓝园丁鸟属,,Ptilonorhynchus
--------,大亭鸟属,,Chlamydera
--------,绿园丁鸟属,,Ailuroedus
--------,齿嘴园丁鸟属,,Scenopoeetes
--------,金亭鸟属,,Prionodura
--------,黄额园丁鸟属,,Amblyornis
--------,桑氏园丁鸟属,,Archboldia
----,细尾鹩莺科,Grasswrens & Fairywrens & Emu-wrens,Maluridae
--------,草鹩莺属,,Amytornis
--------,帚尾鹩莺属,,Stipiturus
--------,华氏鹩莺属,,Sipodotus
--------,棕鹩莺属,,Clytomyias
--------,阔嘴细尾鹩莺属,,Chenorhamphus
--------,细尾鹩莺属,,Malurus
----,西刺莺科,Bristlebirds,Dasyornithidae
--------,西刺莺属,,Dasyornis
----,斑食蜜鸟科,Pardalotes,Pardalotidae
--------,斑食蜜鸟属,,Pardalotus
----,细嘴莺科,Gerygones & Thornbills & Scrubwrens & Allies,Acanthizidae
--------,蕨鹩刺莺属,,Oreoscopus
--------,金脸啸鹟属,,Pachycare
--------,噪刺莺属,,Gerygone
--------,灌丛丝刺莺属,,Acanthornis
--------,白脸刺莺属,,Aphelocephala
--------,刺嘴莺属,,Acanthiza
--------,褐阔嘴莺属,,Smicrornis
--------,随莺属,,Pycnoptilus
--------,红喉刺莺属,,Pyrrholaemus
--------,地刺莺属,,Hylacola
--------,地刺鹩属,,Calamanthus
--------,岩刺莺属,,Origma
--------,黄喉丝刺莺属,,Neosericornis
--------,白喉丝刺莺属,,Aethomyias
--------,丝刺莺属,,Sericornis
----,吸蜜鸟科,Honeyeaters,Meliphagidae
--------,汲蜜鸟属,,Myza
--------,尖嘴吸蜜鸟属,,Acanthorhynchus
--------,白眼吸蜜鸟属,,Glycichaera
--------,暗寻蜜鸟属,,Melionyx
--------,嗜蜜鸟属,,Ptiloprora
--------,漠澳䳭属,,Ashbyia
--------,澳䳭属,,Epthianura
--------,布岛盗蜜鸟属,,Stresemannia
--------,胶蜜鸟属,,Ramsayornis
--------,蚊蜜鸟属,,Conopophila
--------,巨嘴盗蜜鸟属,,Melilestes
--------,直嘴吸蜜鸟属,,Timeliopsis
--------,麦氏饮蜜鸟属,,Macgregoria
--------,饮蜜鸟属,,Melipotes
--------,茶冠澳蜜鸟属,,Gliciphila
--------,簇胸吸蜜鸟属,,Prosthemadera
--------,新西兰吸蜜鸟属,,Anthornis
--------,白肩黑吸蜜鸟属,,Certhionyx
--------,绿褐吸蜜鸟属,,Pycnopygius
--------,黑吸蜜鸟属,,Sugomel
--------,摩鹿加吸蜜鸟属,,Melitograis
--------,山寻蜜鸟属,,Vosea
--------,摄蜜鸟属,,Myzomela
--------,裸吸蜜鸟属,,Gymnomyza
--------,纵纹吸蜜鸟属,,Plectorhyncha
--------,彩纹蜜鸟属,,Grantiella
--------,黄脸吸蜜鸟属,,Xanthotis
--------,吮蜜鸟属,,Philemon
--------,马基拉吸蜜鸟属,,Meliarchus
--------,瓜岛吸蜜鸟属,,Guadalcanaria
--------,黄脸肉垂吸蜜鸟属,,Meliphacator
--------,肉垂吸蜜鸟属,,Foulehaio
--------,白纹岩吸蜜鸟属,,Trichodere
--------,澳吸蜜鸟属,,Phylidonyris
--------,带胸黑吸蜜鸟属,,Cissomela
--------,岩吸蜜鸟属,,Lichmera
--------,白耳吸蜜鸟属,,Nesoptilotis
--------,篮脸吸蜜鸟属,,Entomyzon
--------,抚蜜鸟属,,Melithreptus
--------,斯多米吸蜜鸟属,,Stomiopera
--------,吸蜜鸟属,,Meliphaga
--------,白额澳蜜鸟属,,Purnella
--------,里奇吸蜜鸟属,,Lichenostomus
--------,加维吸蜜鸟属,,Gavicalis
--------,黄痣吸蜜鸟属,,Ptilotula
--------,卡里吸蜜鸟属,,Caligavis
--------,刺颊垂蜜鸟属,,Acanthagenys
--------,垂蜜鸟属,,Anthochaera
--------,波乐吸蜜鸟属,,Bolemoreus
--------,矿吸蜜鸟属,,Manorina
--------,寻蜜鸟属,,Melidectes
----,刺尾鸫科,Logrunner & Chowchilla,Orthonychidae
--------,刺尾鸫属,,Orthonyx
----,弯嘴鹛科,Australasian Babblers,Pomatostomidae
--------,弯嘴鹛属,,Garritornis
--------,伪弯嘴鹛属,,Pomatostomus
----,鹑鸫科,Jewel-babblers & Quail-thrushes,Cinclosomatidae
--------,丽鸫属,,Ptilorrhoa
--------,鹑鸫属,,Cinclosoma
----,山椒鸟科,Cuckooshrikes,Campephagidae
--------,山椒鸟属,,Pericrocotus
--------,马岛鹃鵙属,,Ceblepyris
--------,鸦鹃鵙属,,Coracina
--------,垂耳鹃鵙属,,Lobotos
--------,鹃鵙属,,Campephaga
--------,橙鹃鵙属,,Campochaera
--------,尖尾鹃鵙属,,Malindangia
--------,鸣鹃鵙属,,Lalage
--------,蓝鹃鵙属,,Cyanograucalus
--------,姬鹃鵙属,,Celebesica
--------,长嘴鹃鵙属,,Edolisoma
----,黄头刺莺科,Whiteheads,Mohouidae
--------,黄头刺莺属,,Mohoua
----,船嘴鹟科,Boatbills,Machaerirhynchidae
--------,船嘴鹟属,,Machaerirhynchus
----,燕鵙科,Woodswallows & Bellmagpies & Allies,Artamidae
--------,燕鵙属,,Artamus
--------,盾钟鹊属,,Peltops
--------,噪钟鹊属,,Strepera
--------,黑钟鹊属,,Melloria
--------,澳洲钟鹊属,,Gymnorhina
--------,钟鹊属,,Cracticus
----,斑啸鹟科,Berryhunter,Rhagologidae
--------,斑啸鹟属,,Rhagologus
----,棘头鵙科,Bristlehead,Pityriasidae
--------,棘头鵙属,,Pityriasis
----,雀鹎科,Ioras,Aegithinidae
--------,雀鹎属,,Aegithina
----,丛鵙科,Bushshrikes & Allies,Malaconotidae
--------,非洲鵙属,,Nilaus
--------,小红翅鵙属,,Bocagia
--------,红翅鵙属,,Tchagra
--------,非洲丛鵙属,,Malaconotus
--------,蓬背鵙属,,Dryoscopus
--------,粉斑丛鵙属,,Rhodophoneus
--------,丛鵙属,,Telophorus
--------,绿丛鵙属,,Chlorophoneus
--------,黑鵙属,,Laniarius
----,疣眼鹟科,Wattle-eyes & Batises,Platysteiridae
--------,白尾鵙鹟属,,Lanioturdus
--------,栗色疣眼鹟属,,Dyaphorophyia
--------,疣眼鹟属,,Platysteira
--------,蓬背鹟属,,Batis
----,钩嘴鵙科,Vangas & Helmetshrikes & Allies,Vangidae
--------,王鵙属,,Philentoma
--------,盔鵙属,,Prionops
--------,非洲鵙鹟属,,Megabyas
--------,黑白鵙鹟属,,Bias
--------,鹟鵙属,,Hemipus
--------,林鵙属,,Tephrodornis
--------,泰拉钩嘴鵙属,,Tylas
--------,红尾钩嘴鵙属,,Calicalicus
--------,牛顿莺属,,Newtonia
--------,红嘴钩嘴鵙属,,Hypositta
--------,黑钩嘴鵙属,,Leptopterus
--------,克氏须鹛属,,Mystacornis
--------,蓝钩嘴鵙属,,Cyanolanius
--------,钩嘴鵙属,,Vanga
--------,瓦氏鹟属,,Pseudobias
--------,盔钩嘴鵙属,,Euryceros
--------,棕钩嘴鵙属,,Schetba
--------,厚嘴鵙属,,Xenopirostris
--------,黑头莺嘴鵙属,,Oriolia
--------,弯嘴鵙属,,Falculea
--------,白头钩嘴鵙属,,Artamella
----,澳䴓科,Sittellas,Neosittidae
--------,澳䴓属,,Daphoenositta
----,啸冠鸫科,Whipbirds & Wedgebills,Psophodidae
--------,绿背鹛鸫属,,Androphobus
--------,啸冠鸫属,,Psophodes
----,肉垂鵙雀鹟科,Ploughbill,Eulacestomatidae
--------,肉垂鵙雀鹟属,,Eulacestoma
----,冠钟鹟科,Australasian Bellbirds,Oreoicidae
--------,冠钟鹟属,,Oreoica
--------,冠林钟鹟属,,Ornorectes
--------,棕颈钟鹟属,,Aleadryas
----,鵙雀鹟科,Shriketits,Falcunculidae
--------,鵙雀鹟属,,Falcunculus
----,冠啄果鸟科,Tit Berrypecker & Crested Berrypeckers,Paramythiidae
--------,拟雀啄果鸟属,,Oreocharis
--------,冠啄果鸟属,,Paramythia
----,莺雀科,Shrike-babblers & Erpornis & Vireos,Vireonidae
--------,鵙鹛属,,Pteruthius
--------,白腹凤鹛属,,Erpornis
--------,鵙雀属,,Cyclarhis
--------,绿莺雀属,,Hylophilus
--------,绿鵙雀属,,Vireolanius
--------,褐顶绿莺雀属,,Tunchiornis
--------,灰头绿莺雀属,,Pachysylvia
--------,绿鹃属,,Vireo
----,黄鹂科,Old World Orioles,Oriolidae
--------,林鵙鹟属,,Pitohui
--------,新西兰鸫鹟属,,Turnagra
--------,裸眼鹂属,,Sphecotheres
--------,黄鹂属,,Oriolus
----,啸鹟科,Whistlers & Allies,Pachycephalidae
--------,锈色林鵙鹟属,,Pseudorectes
--------,鵙鹟属,,Colluricincla
--------,黑林鵙鹟属,,Melanorectes
--------,栗背啸鹟属,,Coracornis
--------,啸鹟属,,Pachycephala
----,扇尾鹟科,Fantails & Silktails,Rhipiduridae
--------,须嘴扇尾鹟属,,Chaetorhynchus
--------,仙蓝王鹟属,,Eutrichomyias
--------,丝尾阔嘴鹟属,,Lamprolia
--------,扇尾鹟属,,Rhipidura
----,卷尾科,Drongos,Dicruridae
--------,卷尾属,,Dicrurus
----,王鹟科,Monarch Flycatchers & Paradise Flycatchers & Shrikebills,Monarchidae
--------,非洲凤头鹟属,,Trochocercus
--------,黑枕王鹟属,,Hypothymis
--------,寿带属,,Terpsiphone
--------,鹊鹩属,,Grallina
--------,皱鹟属,,Arses
--------,阔嘴鹟属,,Myiagra
--------,黑王鹟属,,Symposiachrus
--------,金王鹟属,,Carterornis
--------,丘克鹟属,,Metabolus
--------,王鹟属,,Monarcha
--------,果鹟属,,Pomarea
--------,蚋鹟属,,Chasiempis
--------,棕腹鹟属,,Neolalage
--------,灰鹟属,,Mayrornis
--------,鵙嘴鹟属,,Clytorhynchus
----,澳鸦科,White-winged Chough & Apostlebird,Corcoracidae
--------,澳鸦属,,Corcorax
--------,灰短嘴澳鸦属,,Struthidea
----,蓝顶鹛鸫科,Ifrit,Ifritidae
--------,蓝顶鹛鸫属,,Ifrita
----,极乐鸟科,Birds-of-paradise,Paradisaeidae
--------,褐翅极乐鸟属,,Lycocorax
--------,号声极乐鸟属,,Phonygammus
--------,辉极乐鸟属,,Manucodia
--------,萨克森极乐鸟属,,Pteridophora
--------,六线风鸟属,,Parotia
--------,十二线极乐鸟属,,Seleucidis
--------,短嘴镰嘴风鸟属,,Drepanornis
--------,幡羽极乐鸟属,,Semioptera
--------,华美极乐鸟属,,Lophorina
--------,掩鼻风鸟属,,Ptiloris
--------,镰嘴风鸟属,,Epimachus
--------,肉垂风鸟属,,Paradigalla
--------,长尾风鸟属,,Astrapia
--------,王极乐鸟属,,Cicinnurus
--------,卷尾极乐鸟属,,Diphyllodes
--------,蓝极乐鸟属,,Paradisornis
--------,极乐鸟属,,Paradisaea
----,黑脚风鸟科,Melampittas,Melampittidae
--------,小黑脚风鸟属,,Melampitta
--------,大黑脚风鸟属,,Megalampitta
----,冠鸦科,Jayshrike,Platylophidae
--------,冠鸦属,,Platylophus
----,伯劳科,Shrikes,Laniidae
--------,鹊鵙属,,Corvinella
--------,白肩鹊鵙属,,Urolestes
--------,伯劳属,,Lanius
--------,白顶林鵙属,,Eurocephalus
----,鸦科,Crows & Jays & Magpies,Corvidae
--------,山鸦属,,Pyrrhocorax
--------,黑头树鹊属,,Crypsirina
--------,塔尾树鹊属,,Temnurus
--------,白翅鹊属,,Platysmurus
--------,树鹊属,,Dendrocitta
--------,绿鹊属,,Cissa
--------,蓝鹊属,,Urocissa
--------,灰喜鹊属,,Cyanopica
--------,噪鸦属,,Perisoreus
--------,蓝头鹊属,,Cyanolyca
--------,蓝头鸦属,,Gymnorhinus
--------,冠蓝鸦属,,Cyanocitta
--------,丛鸦属,,Aphelocoma
--------,蓝鸦属,,Cyanocorax
--------,松鸦属,,Garrulus
--------,灰丛鸦属,,Zavattariornis
--------,喜鹊属,,Pica
--------,须嘴鸦属,,Ptilostomus
--------,地鸦属,,Podoces
--------,星鸦属,,Nucifraga
--------,寒鸦属,,Coloeus
--------,鸦属,,Corvus
----,冠极乐鸟科,Satinbirds,Cnemophilidae
--------,黄胸极乐鸟属,,Loboparadisea
--------,短嘴极乐鸟属,,Cnemophilus
----,啄果鸟科,Longbills & Berrypeckers,Melanocharitidae
--------,弯嘴吸蜜鸟属,,Toxorhamphus
--------,小弯嘴吸蜜鸟属,,Oedistoma
--------,啄果鸟属,,Melanocharis
----,须吸蜜鸟科,Stitchbird,Notiomystidae
--------,须吸蜜鸟属,,Notiomystis
----,垂耳鸦科,New Zeal & Wattlebirds,Callaeidae
--------,垂耳鸦属,,Callaeas
--------,镰嘴垂耳鸦属,,Heteralocha
--------,鞍背鸦属,,Philesturnus
----,长颈鸫科,Rail-babbler,Eupetidae
--------,长颈鸫属,,Eupetes
----,岩鸫科,Rockjumpers,Chaetopidae
--------,岩鸫属,,Chaetops
----,岩鹛科,Rockfowl,Picathartidae
--------,岩鹛属,,Picathartes
----,鸲鹟科,Australasian Robins,Petroicidae
--------,地鸲属,,Amalocichla
--------,厚嘴丛鹟属,,Pachycephalopsis
--------,红背刺莺属,,Eugerygone
--------,鸲鹟属,,Petroica
--------,加利那小鹟属,,Devioeca
--------,黄脚小鹟属,,Kempiella
--------,黄腹鸲鹟属,,Cryptomicroeca
--------,特岛鸲鹟属,,Monachella
--------,小鹟属,,Microeca
--------,栗腰薮鸲属,,Drymodes
--------,丛鹟属,,Heteromyias
--------,黑喉杂色鹟属,,Plesiodryas
--------,白胸杂色鹟属,,Leucophantes
--------,杂色鹟属,,Poecilodryas
--------,黄鸲鹟属,,Eopsaltria
--------,黑鸲鹟属,,Melanodryas
----,仙玉鹟科,Fairy Flycatchers,Stenostiridae
--------,黄腹扇尾鹟属,,Chelidorhynx
--------,仙玉鹟属,,Stenostira
--------,方尾鹟属,,Culicicapa
--------,凤头鹟属,,Elminia
----,丛莺科,Hyliotas,Hyliotidae
--------,丛莺属,,Hyliota
----,攀雀科,Penduline Tits,Remizidae
--------,黄头金雀属,,Auriparus
--------,攀雀属,,Remiz
--------,非洲攀雀属,,Anthoscopus
----,山雀科,Tits & Chickadees & Titmice,Paridae
--------,火冠雀属,,Cephalopyrus
--------,黄眉林雀属,,Sylviparus
--------,冕雀属,,Melanochlora
--------,蓝山雀属,,Cyanistes
--------,地山雀属,,Pseudopodoces
--------,山雀属,,Parus
--------,黄山雀属,,Machlolophus
--------,黑山雀属,,Melaniparus
--------,黑冠山雀属,,Periparus
--------,冠山雀属,,Lophophanes
--------,凤头山雀属,,Baeolophus
--------,杂色山雀属,,Sittiparus
--------,高山山雀属,,Poecile
----,文须雀科,Reedling,Panuridae
--------,文须雀属,,Panurus
----,百灵科,Larks,Alaudidae
--------,拟戴胜百灵属,,Alaemon
--------,格氏漠百灵属,,Ammomanopsis
--------,钉踝百灵属,,Chersomanes
--------,长嘴歌百灵属,,Certhilauda
--------,黑歌百灵属,,Pinarocorys
--------,厚嘴百灵属,,Ramphocoris
--------,漠百灵属,,Ammomanes
--------,雀百灵属,,Eremopterix
--------,短嘴百灵属,,Calendulauda
--------,异歌百灵属,,Heteromirafra
--------,棕翅歌百灵属,,Plocealauda
--------,歌百灵属,,Mirafra
--------,领歌百灵属,,Amirafra
--------,振翅歌百灵属,,Corypha
--------,林百灵属,,Lullula
--------,沙百灵属,,Spizocorys
--------,云雀属,,Alauda
--------,凤头百灵属,,Galerida
--------,角百灵属,,Eremophila
--------,短趾百灵属,,Calandrella
--------,百灵属,,Melanocorypha
--------,杜氏百灵属,,Chersophilus
--------,图氏沙百灵属,,Eremalauda
--------,小百灵属,,Alaudala
----,斗鹎科,Nicators,Nicatoridae
--------,斗鹎属,,Nicator
----,长嘴莺科,Longbills & Crombecs & Allies,Macrosphenidae
--------,长嘴莺属,,Macrosphenus
--------,岩莺属,,Achaetops
--------,草莺属,,Sphenoeacus
--------,须薮莺属,,Melocichla
--------,维氏短翅莺属,,Cryptillas
--------,短嘴森莺属,,Sylvietta
----,扇尾莺科,Cisticolas & Allies,Cisticolidae
--------,杂鹛属,,Neomixis
--------,莱特鹛属,,Micromacronus
--------,孤莺属,,Eremomela
--------,红翅灰莺属,,Drymocichla
--------,白额山鹪莺属,,Schistolais
--------,罗氏山鹪莺属,,Oreophilais
--------,亚纹山鹪莺属,,Phragmacia
--------,绿长尾莺属,,Urolais
--------,领娇莺属,,Oreolais
--------,长嘴缝叶莺属,,Artisornis
--------,白翅拱尾莺属,,Poliolais
--------,鹩莺属,,Calamonastes
--------,拱翅莺属,,Camaroptera
--------,蟋蟀鹪莺属,,Spiloptila
--------,黄腹莺属,,Phyllolais
--------,娇莺属,,Apalis
--------,缝叶莺属,,Orthotomus
--------,山鹪莺属,,Prinia
--------,红胸莺属,,Euryptila
--------,坦桑莺属,,Scepomycter
--------,索岛鹪莺属,,Incana
--------,棕耳鹪莺属,,Malcorus
--------,鹂莺属,,Hypergerus
--------,灰顶莺属,,Eminia
--------,棕莺属,,Bathmocercus
--------,扇尾莺属,,Cisticola
----,苇莺科,Reed Warblers & Allies,Acrocephalidae
--------,格氏丛莺属,,Graueria
--------,薮莺属,,Nesillas
--------,篱莺属,,Hippolais
--------,厚嘴苇莺属,,Arundinax
--------,靴篱莺属,,Iduna
--------,细嘴捕蝇莺属,,Calamonastides
--------,苇莺属,,Acrocephalus
----,黑顶鹪莺科,Donacobius,Donacobiidae
--------,黑顶鹪莺属,,Donacobius
----,马岛莺科,Malagasy Warblers & Tetrakas,Bernieridae
--------,黄眉马岛莺属,,Crossleyia
--------,短嘴旋木鹎属,,Xanthomixis
--------,楔尾马岛莺属,,Hartertula
--------,绿马岛莺属,,Thamnornis
--------,绣眼马岛莺属,,Randia
--------,隐马岛莺属,,Cryptosylvicola
--------,白喉马岛莺属,,Oxylabes
--------,长嘴马岛莺属,,Bernieria
----,蝗莺科,Grasshopper Warblers & Grassbirds & Allies,Locustellidae
--------,吕宋鹪鹛属,,Robsonius
--------,小蝗莺属,,Helopsaltes
--------,蝗莺属,,Locustella
--------,帕氏短翅蝗莺属,,Elaphrornis
--------,芦莺属,,Schoenicola
--------,扇尾芦莺属,,Catriscus
--------,沼泽大尾莺属,,Megalurus
--------,短翅莺属,,Bradypterus
--------,姬蝗莺属,,Poodytes
--------,苏拉威西鹛莺属,,Malia
--------,鹨莺属,,Cincloramphus
----,鳞胸鹪鹛科,Cupwings,Pnoepygidae
--------,鳞胸鹪鹛属,,Pnoepyga
----,燕科,Swallows,Hirundinidae
--------,河燕属,,Pseudochelidon
--------,锯翅燕属,,Psalidoprocne
--------,白背燕属,,Cheramoeca
--------,灰腰燕属,,Pseudhirundo
--------,原燕属,,Phedina
--------,布氏原燕属,,Phedinopsis
--------,斑沙燕属,,Neophedina
--------,沙燕属,,Riparia
--------,树燕属,,Tachycineta
--------,崖燕属,,Progne
--------,毛翅燕属,,Stelgidopteryx
--------,白斑燕属,,Atticora
--------,叉尾南美燕属,,Pygochelidon
--------,棕头燕属,,Alopochelidon
--------,南美燕属,,Orochelidon
--------,岩燕属,,Ptyonoprogne
--------,燕属,,Hirundo
--------,林燕属,,Atronanus
--------,毛脚燕属,,Delichon
--------,斑燕属,,Cecropis
--------,石燕属,,Petrochelidon
----,绿莺科,Hylias,Hyliidae
--------,绿莺属,,Hylia
--------,拟雀莺属,,Pholidornis
----,长尾山雀科,Tit-warblers & Bushtits & Long-tailed Tit,Aegithalidae
--------,雀莺属,,Leptopoecile
--------,短嘴长尾山雀属,,Psaltriparus
--------,长尾山雀属,,Aegithalos
----,红鹟科,Yellow Flycatchers,Erythrocercidae
--------,红鹟属,,Erythrocercus
----,树莺科,Bush Warblers & Allies,Cettiidae
--------,纹鹪莺属,,Scotocerca
--------,淡脚树莺属,,Hemitesia
--------,短尾莺属,,Urosphena
--------,地莺属,,Tesia
--------,树莺属,,Cettia
--------,拟鹟莺属,,Abroscopus
--------,拟缝叶莺属,,Phyllergates
--------,宽嘴鹟莺属,,Tickellia
--------,暗色树莺属,,Horornis
